		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-10	2022-04-22	2022-05-18	2022-06-15	2022-07-15	2022-08-17	2022-09-16	2022-10-13	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-20	2023-08-17	2023-09-13	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-15	2024-04-08	2024-05-16	2024-06-13	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
building supplies melbourne		41	44	46	39	40	53	40	36	30	32	23	28	25	15	12	22	29	24	41	48	33	32	28	32	35	30	31	34	37	31	34	32	28	28	43	31	32
garden supplies melbourne		8	10	11	8	8	9	10	11	13	14	9	7	9	7	10	9	10	7	9	9	8	8	7	8	7	6	7	8	6	5	5	3	2	6	5	7	8
garden pebbles melbourne		18	13	11	12	14	13	21	20	18	16	14	13	16	14	14	18	14	13	18	14	16	18	20	23	27	23	23	22	14	14	22	13	16	15	15	16	16
crushed rock supplies melbourne		3	4	3	3	3	4	3	4	5	4	6	7	4	5	5	6	8	6	5	3	4	3	5	7	12	11	12	11	5	4	10	8	7	7	10	5	8
cement supplies melbourne		11	13	12	10	10	10	10	10	10	11	9	9	8	5	7	6	6	5	5	6	8	10	9	12	12	15	13	13	5	13	14	5	14	12	13	10	13
mulch suppliers melbourne		9	11	10	9	11	8	8	8	6	7	6	8	7	6	6	6	6	6	7	7	10	8	10	11	9	14	14	14	11	16	17	15	14	13	13	10	15
sands supplies melbourne		5	6	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	6	5	5	4	6	5	4	2	3	2
soil delivery melbourne		12	10	9	11	10	8	8	10	9	10	8	8	10	9	7	7	7	5	5	4	4	4	4	9	8	8	10	10	10	11	11	11	11	11	10	11	10
soil supplies melbourne		14	13	14	8	8	8	10	10	9	6	8	7	8	6	7	7	9	5	8	6	5	5	11	12	12	10	13	14	13	12	11	10	10	12	8	11	12
garden soil melbourne		11	13	11	10	10	10	9	11	11	11	9	10	10	11	11	9	10	8	9	7	8	9	9	10	11	10	14	12	11	14	13	12	12	11	11	12	14
garden supplies balwyn		4	3	4	3	3	5	4	5	5	5	4	4	4	4	3	3	4	3	4	3	3	3	3	3	3	2	2	2	2	2	2	2	1	2	2	2	2
building supplies balwyn		7	6	3	6	3	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
garden supplies croydon		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
building supplies croydon		35	6	11	40	45	12	3	6	5	3	7	8	10	7	6	6	3	3	3	3	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2
garden supplies doncaster		1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	3	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1
building supplies doncaster		5	5	3	3	3	9	10	12	6	5	5	6	7	2	1	5	3	3	2	1	2	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	2
building supplies kilsyth		6	7	9	5	5	4	2	3	2	1	2	2	2	2	2	3	3	4	2	4	4	4	5	4	2	2	2	2	3	3	3	4	4	4	2	2	2
Garden supplies kilsyth		1	1	2	1	2	3	3	2	2	3	2	2	2	3	3	2	2	2	2	3	3	3	5	5	5	3	3	3	4	3	3	2	2	3	3	3	3
building supplies lilydale		5	4	2	2	6	5	4	5	1	1	1	1	2	3	3	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1
garden supplies lilydale		2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	2	2	2	2	2	2	2	2	2
garden supplies mitcham		3	4	3	3	4	3	3	4	3	4	2	2	3	2	1	1	2	3	3	2	2	2	1	2	3	3	3	3	3	3	2	3	3	3	3	4	6
building supplies mitcham		17	19	25	9	15	6	4	4	3	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	3
garden supplies mooroolbark		3	3	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	3	3	2	2	3	2	2	2
building supplies mooroolbark		3	4	2	3	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2
building supplies ringwood		3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1
garden supplies ringwood		3	4	4	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	2	3	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	3	3
garden supplies warrandyte		1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1
building supplies warrandyte		3	2	3	3	3	3	3	3	2	2	3	3	3	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1
garden supplies warranwood		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
building supplies warranwood		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
garden supplies wonga park		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
building supplies wonga park		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
garden supplies templestowe		2	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	2	3
building supplies templestowe		3	3	2	3	3	2	2	2	2	2	2	1	2	2	3	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	3	3	3
building supplies ashwood		2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	4	3	4	4	3	3	3	5	4	4	4	4	4	4	4
Garden supplies ashwood		6	5	5	5	6	6	6	6	6	6	6	6	6	6	6	5	4	4	4	3	3	3	3	4	4	4	4	4	4	5	6	6	6	5	5	5	5
building supplies bayswater		31	27	22	21	28	26	32	35	25	22	24	27	23	6	7	7	6	7	7	6	7	6	6	6	7	9	9	7	7	10	9	8	8	11	6	10	8
garden supplies bayswater		2	2	2	1	2	4	3	3	3	3	3	3	3	3	4	4	3	3	5	4	4	4	3	4	3	2	3	3	2	2	3	2	2	2	2	5	3
building supplies blackburn		5	8	28	31	10	5	6	4	2	3	2	3	2	1	1	1	1	1	1	1	1	2	2	3	4	3	2	2	3	2	2	2	4	2	2	5	4
garden supplies blackburn		2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	1	1	1	2	2	3	2
building supplies boronia		10	8	12	5	8	4	6	3	4	3	3	3	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	4	3	3	3
garden supplies boronia		3	4	6	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	6	6	6
building supplies box hill		3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	3	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
garden supplies box hill		3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	4	4	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	4	4	4
building supplies bulleen		5	5	3	4	6	5	9	3	3	3	2	3	3	3	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
garden supplies bulleen		5	7	5	5	5	5	5	5	4	3	3	3	4	4	3	3	3	3	3	3	3	3	4	4	4	3	4	4	4	4	4	4	4	4	3	5	4
building supplies burwood		8	6	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	4	3	3	2	2	2	2	2	3	3	2	2	4	4
garden supplies burwood		3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	4	3	4	4	4	4	4	4	4	6	4	3	4	2	3	2	2	2	2	3	4	5
building supplies camberwell		8	5	4	5	4	4	5	3	3	3	3	2	2	3	4	3	3	4	4	3	3	2	3	2	2	2	2	2	2	2	2	2	2	3	2	3	2
garden supplies camberwell		4	4	4	4	4	5	4	4	4	4	3	3	4	4	4	3	3	3	3	3	3	3	3	4	5	5	2	2	4	4	3	6	3	3	3	3	2
building supplies chirnside park		18	17	12	19	20	12	13	11	3	4	4	4	4	4	4	5	3	3	3	3	2	2	2	2	3	2	2	2	2	2	3	3	3	3	2	2	3
garden supplies chirnside park		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
building supplies donvale		3	3	2	4	2	2	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Garden supplies donvale		3	3	3	2	2	3	3	3	2	3	2	3	3	3	2	2	3	3	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2
building supplies ferntree gully		4	4	4	5	7	5	3	6	4	5	5	6	6	6	6	7	4	5	6	6	6	7	6	8	8	9	8	10	7	9	8	6	6	5	7	6	7
Garden supplies ferntree gully		6	7	5	6	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	6
building supplies forest hill		6	6	4	3	5	3	3	3	3	3	3	4	3	3	3	3	4	3	4	3	4	4	4	4	5	5	4	4	3	5	3	3	4	4	4	4	3
garden supplies forest hill		4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	2	2	3	3	3	3	3	3	3	3	2
building supplies glen iris		3	3	3	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	4	4	5	5
garden supplies glen iris		3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3
building supplies glen waverley		5	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	3	4	3	3	4	3	3	3	3	3	3	3	6	3	5	6	4	5	4	5
Garden supplies glen waverley		4	4	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
building supplies hawthorn		7	6	4	4	6	3	3	4	4	4	3	4	4	4	5	3	5	4	4	5	5	6	6	7	7	8	7	8	7	5	6	4	4	5	5	4	4
garden supplies hawthorn		4	4	3	3	3	4	4	4	4	6	4	4	6	4	5	3	3	3	3	3	3	4	4	7	4	4	4	5	6	7	4	6	4	4	5	4	6
building supplies heathmont		2	3	3	3	1	4	3	2	3	3	2	2	3	2	2	2	2	2	2	2	2	3	2	3	3	3	3	3	2	3	3	1	2	2	2	2	2
garden supplies heathmont		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2
building supplies ivanhoe		3	3	2	3	3	3	3	2	2	2	1	2	1	3	2	2	2	2	2	3	2	2	2	2	2	2	1	1	1	2	1	1	1	2	2	2	2
garden supplies ivanhoe		3	3	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	5
building supplies kew		3	3	3	3	4	4	4	5	4	4	4	4	3	3	4	3	4	4	4	4	4	3	3	5	5	4	4	3	3	4	4	3	4	4	2	4	8
Garden supplies kew		3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	3	3	3	4	3	3	4	3	4
building supplies knoxfield		19	18	6	21	11	17	5	3	2	3	2	2	2	4	4	4	3	3	5	3	2	3	3	2	3	3	3	3	2	3	3	4	3	3	4	2	2
Garden supplies knoxfield		2	4	4	3	3	3	3	3	3	5	3	3	4	3	4	4	4	4	5	5	5	4	5	4	3	4	4	4	4	4	4	4	4	4	4	4	4
building supplies lysterfield		4	3	3	4	4	4	4	1	1	2	2	1	2	2	3	3	3	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
garden supplies lysterfield		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
building supplies mont albert		1	1	1	3	3	1	2	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	3	3	2	2	2	3	2	2	3	3	3	3	3
garden supplies mont albert		3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2
building supplies montrose		3	1	1	1	1	1	2	5	4	5	2	3	3	5	1	1	1	2	3	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2
garden supplies montrose		6	7	6	6	6	6	6	7	6	6	6	6	5	5	5	5	5	3	4	3	3	2	2	2	3	3	3	3	3	3	2	3	3	4	4	4	5
building supplies mount evelyn		3	2	2	2	1	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2
garden supplies mount evelyn		1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
building supplies mount waverley		10	8	8	5	6	7	5	5	3	3	2	2	2	3	4	4	4	4	4	5	4	2	2	2	2	2	2	3	5	9	4	7	6	6	7	5	5
garden supplies mount waverley		4	5	5	4	4	4	4	4	3	3	2	3	3	2	2	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
building supplies park orchards		3	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
garden supplies park orchards		1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
building supplies scoresby		6	6	15	9	15	9	14	6	17	4	4	2	4	3	3	3	4	3	3	5	4	4	5	4	3	3	4	3	1	4	2	2	3	2	2	2	4
garden supplies scoresby		1	1	1	1	1	3	2	2	2	3	2	2	3	3	4	3	2	2	4	2	2	2	4	4	2	5	3	3	3	4	2	2	2	2	3	4	6
building supplies surrey hills		7	6	7	5	5	4	4	4	4	4	3	3	4	4	4	3	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
garden supplies surrey hills		7	15	7	6	6	5	5	5	4	4	3	3	3	4	3	3	4	5	4	5	4	4	4	3	2	3	4	3	4	3	4	3	3	3	3	3	3
building supplies the basin		1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
garden supplies the basin		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1
building supplies vermont		9	9	12	9	14	7	4	6	2	20	3	4	4	6	1	3	3	4	3	5	3	3	6	3	3	3	3	3	3	3	3	2	3	2	2	-	2
Garden supplies vermont		3	4	4	4	4	4	4	4	4	4	2	4	3	3	3	3	3	2	4	4	3	2	2	3	3	2	2	3	2	2	2	3	3	2	2	3	2
building supplies vermont south		3	2	4	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
Garden supplies vermont south		3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
building supplies wantirna		3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	1	1	4	3	4	4	4	4	4	4
Garden supplies wantirna		7	7	5	6	5	5	6	5	4	4	4	4	4	4	4	4	3	3	4	4	3	3	4	5	5	4	2	4	3	4	5	4	3	6	5	5	6
building supplies wantirna south		1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2
garden supplies wantirna south		3	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	2	2	3	3	2	2	2	3	2	3
building supplies wheelers hill		5	3	3	3	4	1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2
garden supplies wheelers hill		3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
sand and soil melbourne		-	-	-	-	18	7	7	5	4	4	3	2	4	2	2	2	2	4	5	3	8	4	3	4	3	3	4	4	7	5	5	3	2	2	2	2	2
sand and soil ashwood		-	-	-	-	5	4	2	4	4	4	3	3	4	4	4	4	4	1	4	4	4	4	4	5	5	5	4	4	4	4	4	4	4	4	4	4	4
sand and soil balwyn		-	-	-	-	4	4	3	3	4	3	3	3	3	1	3	3	3	3	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil bayswater		-	-	-	-	3	3	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil blackburn		-	-	-	-	3	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	1	2	1	1	1	1	1	1	1
sand and soil boronia		-	-	-	-	7	3	2	1	2	1	1	1	1	1	2	2	3	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	3
sand and soil box hill		-	-	-	-	4	2	2	2	2	2	1	1	2	2	3	3	4	4	4	4	3	4	4	4	3	2	2	1	3	2	1	1	1	1	2	2	2
sand and soil bulleen		-	-	-	-	4	3	3	3	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	3	2	3	3	3	3	3	3	3	2	1	2	3
sand and soil burwood		-	-	-	-	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	4	5	5	3	3	3	2	2	1	2	1	2	2	3
sand and soil camberwell		-	-	-	-	3	1	3	3	2	2	1	1	1	1	2	2	2	1	1	1	2	1	2	1	2	3	1	2	2	2	2	3	2	2	1	2	3
sand and soil chirnside park		-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil croydon		-	-	-	-	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil doncaster		-	-	-	-	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil donvale		-	-	-	-	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil ferntree gully		-	-	-	-	6	4	5	5	3	4	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	3	4	4	3	3	3	3	3	4	5	5	3
sand and soil forest hill		-	-	-	-	3	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2
sand and soil glen iris		-	-	-	-	4	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2
sand and soil glen waverley		-	-	-	-	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil hawthorn		-	-	-	-	5	4	4	5	5	5	4	4	5	5	6	5	6	5	6	7	6	6	7	9	4	4	4	5	6	6	5	5	5	4	4	4	5
sand and soil heathmont		-	-	-	-	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil ivanhoe		-	-	-	-	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil kew		-	-	-	-	5	4	4	4	4	4	4	3	3	2	3	2	3	2	3	3	2	1	2	2	2	2	2	1	2	3	2	2	1	2	1	2	3
sand and soil kilsyth		-	-	-	-	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil knoxfield		-	-	-	-	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil lilydale		-	-	-	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	2	2	2	2	2	2	2	2	2	2
sand and soil lysterfield		-	-	-	-	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil mitcham		-	-	-	-	6	3	3	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	2	2	1	1	2	2	2	1	1
sand and soil mont albert		-	-	-	-	3	1	1	2	3	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1
sand and soil montrose		-	-	-	-	5	1	1	2	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	4	1	2	2	2	2	2	2	3	4	2	2	2	2
sand and soil mooroolbark		-	-	-	-	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
sand and soil mount evelyn		-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil mount waverley		-	-	-	-	4	4	4	4	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil park orchards		-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil ringwood		-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	2	2	1	1	1
sand and soil scoresby		-	-	-	-	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1
sand and soil surrey hills		-	-	-	-	6	4	4	4	4	4	3	3	3	4	3	3	3	3	3	3	3	3	4	3	3	3	2	2	2	2	2	2	2	2	2	2	2
sand and soil templestowe		-	-	-	-	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil the basin		-	-	-	-	-	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil vermont		-	-	-	-	-	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	4	4	5	5	6	4	6	5	5	3	3	4	3	3	3	3	3
sand and soil vermont south		-	-	-	-	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil wantirna		-	-	-	-	7	2	1	1	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil wantirna south		-	-	-	-	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil warrandyte		-	-	-	-	3	2	2	2	2	2	2	2	2	3	3	3	3	4	4	3	3	3	3	3	2	2	2	2	2	2	2	2	1	1	1	1	1
sand and soil warranwood		-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil wheelers hill		-	-	-	-	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2
sand and soil wonga park		-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
building supplies eltham		-	-	-	-	-	49	45	45	38	5	5	5	5	5	4	5	5	5	3	3	3	2	2	3	3	3	3	3	2	2	2	4	4	5	3	6	6
garden supplies eltham		-	-	-	-	-	22	22	19	15	4	3	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	3	3	3
sand and soil eltham		-	-	-	-	-	6	3	3	3	1	1	1	1	1	2	2	2	2	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sand and soil supplies melbourne		-	-	-	-	-	7	7	6	5	5	2	2	2	4	3	3	5	3	3	3	4	6	4	4	2	2	3	5	6	5	5	4	3	3	2	4	5